163.733,-10.665
163.733,-10.826
175.092,-10.826
175.092,-10.835
-173.035,-10.835
-173.035,-10.815
-165.564,-10.815
-165.564,-10.548
-157.199,-10.548
-157.199,-10.06
-148.135,-10.06
-148.135,-9.514
-134.979,-9.514
-134.979,-8.618
-126.338,-8.618
-126.338,-7.826
-115.876,-7.826
-115.876,-6.712
-107.364,-6.712
-107.364,-6.201
-95.232,-6.201
-95.232,-5.859
-86.131,-5.859
-86.131,-5.286
-75.442,-5.286
-75.442,-4.259
-63.549,-4.259
-63.549,-3.691
-47.842,-3.691
-47.842,-2.465
-36.937,-2.465
-36.937,-1.661
-24.656,-1.661
-24.656,-1.118
-13.996,-1.118
-13.996,-0.952
2.456,-0.952
2.456,-0.927
14.133,-0.927
14.133,-1.247
26.708,-1.247
26.708,-1.925
36.55,-1.925
36.55,-2.497
53.155,-2.497
53.155,-3.786
65.463,-3.786
65.463,-5.116
77.881,-5.116
77.881,-6.306
90.499,-6.306
90.499,-7.567
106.189,-7.567
106.189,-9.35
115.943,-9.35
115.943,-10.265
123.727,-10.265
123.727,-10.885
133.577,-10.885
133.577,-11.683
148.227,-11.683
148.227,-12.658
157.996,-12.658
157.996,-12.866
169.272,-12.866
169.272,-12.993
179.469,-12.993
179.469,-13.108
-165.655,-13.108
-165.655,-12.49
-156.341,-12.49
-156.341,-12.031
-144.941,-12.031
-144.941,-11.455
-134.839,-11.455
-134.839,-10.629
-123.418,-10.629
-123.418,-9.446
-111.766,-9.446
-111.766,-8.849
-102.899,-8.849
-102.899,-8.121
-95.297,-8.121
-95.297,-7.188
-78.247,-7.188
-78.247,-5.609
-66.913,-5.609
-66.913,-4.73
-55.896,-4.73
-55.896,-3.695
-45.325,-3.695
-45.325,-2.784
-29.51,-2.784
-29.51,-2.025
-17.216,-2.025
-17.216,-1.642
-5.559,-1.642
-5.559,-1.458
3.643,-1.458
3.643,-1.591
18.728,-1.591
18.728,-2.168
32.814,-2.168
32.814,-2.902
41.703,-2.902
41.703,-3.536
52.312,-3.536
52.312,-4.515
71.796,-4.515
71.796,-6.392
81.425,-6.392
81.425,-6.766
89.185,-6.766
89.185,-7.09
100.176,-7.09
100.176,-8.273
114.678,-8.273
114.678,-9.319
125.218,-9.319
125.218,-10.364
134.203,-10.364
134.203,-11.128
144.795,-11.128
144.795,-11.766
157.311,-11.766
157.311,-12.253
169.014,-12.253
169.014,-12.582
179.009,-12.582
179.009,-12.482
-172.622,-12.482
-172.622,-12.219
-160.908,-12.219
-160.908,-11.813
-151.12,-11.813
-151.12,-11.382
-140.494,-11.382
-140.494,-10.553
-132.593,-10.553
-132.593,-9.822
-116.752,-9.822
-116.752,-8.568
-106.484,-8.568
-106.484,-7.551
-94.797,-7.551
-94.797,-6.159
-84.292,-6.159
-84.292,-5.088
-69.426,-5.088
-69.426,-3.75
-58.217,-3.75
-58.217,-2.617
-46.799,-2.617
-46.799,-1.717
-34.941,-1.717
-34.941,-1.174
-19.62,-1.174
-19.62,-0.519
-8.273,-0.519
-8.273,-0.307
3.802,-0.307
3.802,-0.583
14.817,-0.583
14.817,-0.929
29.629,-0.929
29.629,-1.565
40.529,-1.565
40.529,-2.35
54.441,-2.35
54.441,-3.564
64.653,-3.564
64.653,-4.341
78.991,-4.341
78.991,-5.616
91.222,-5.616
91.222,-7.25
104.132,-7.25
104.132,-8.206
113.068,-8.206
113.068,-9.104
126.026,-9.104
126.026,-9.714
137.302,-9.714
137.302,-10.673
150.28,-10.673
150.28,-11.315
161.287,-11.315
161.287,-11.751
173.521,-11.751
173.521,-11.85
-176.718,-11.85
-176.718,-11.994
-163.718,-11.994
-163.718,-11.771
-154.722,-11.771
-154.722,-11.206
-140.948,-11.206
-140.948,-10.122
-134.04,-10.122
-134.04,-9.606
-122.915,-9.606
-122.915,-8.827
-112.282,-8.827
-112.282,-7.697
-96.923,-7.697
-96.923,-6.041
-84.21,-6.041
-84.21,-4.905
-72.487,-4.905
-72.487,-3.626
-59.935,-3.626
-59.935,-2.362
-45.857,-2.362
-45.857,-1.415
-35.445,-1.415
-35.445,-0.702
-22.449,-0.702
-22.449,-0.109
-12.108,-0.109
-12.108,0.105
-1.68,0.105
-1.68,0.118
0.782,0.118
0.782,0.114
0.845,0.114
0.845,0.113
0.882,0.113
0.882,-0.027
0.938,-0.027
0.938,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
0.945,-0.029
1.008,-0.029
1.008,-0.051
1.029,-0.051
1.029,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.036,-0.052
1.029,-0.052
1.029,-0.045
1.029,-0.045
1.029,-0.045
1.022,-0.045
1.022,-0.045
